Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2001","2001","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2002","2002","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2003","2003","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2004","2004","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2005","2005","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2006","2006","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2007","2007","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2008","2008","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2009","2009","tonnes","104","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2010","2010","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2011","2011","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2012","2012","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","426","Carrots and turnips","2013","2013","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2001","2001","tonnes","10","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2002","2002","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2003","2003","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2004","2004","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2005","2005","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2006","2006","tonnes","151","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2007","2007","tonnes","203","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2008","2008","tonnes","778","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2009","2009","tonnes","596","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2010","2010","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2011","2011","tonnes","575","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2012","2012","tonnes","542","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2013","2013","tonnes","341","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2014","2014","tonnes","386","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2015","2015","tonnes","325","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2016","2016","tonnes","495","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2017","2017","tonnes","515","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2018","2018","tonnes","589","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","426","Carrots and turnips","2019","2019","tonnes","528","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2001","2001","tonnes","5","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2002","2002","tonnes","9","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2003","2003","tonnes","2","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2004","2004","tonnes","31","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2005","2005","tonnes","11","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2006","2006","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2007","2007","tonnes","21","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2008","2008","tonnes","5","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2009","2009","tonnes","9","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2010","2010","tonnes","34","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2011","2011","tonnes","126","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2012","2012","tonnes","206","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2013","2013","tonnes","110","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2014","2014","tonnes","135","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2015","2015","tonnes","87","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2016","2016","tonnes","105","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2017","2017","tonnes","160","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2018","2018","tonnes","225","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","531","Cherries","2019","2019","tonnes","229","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2001","2001","tonnes","111","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2002","2002","tonnes","63","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2003","2003","tonnes","35","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2004","2004","tonnes","93","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2005","2005","tonnes","40","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2006","2006","tonnes","19","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2007","2007","tonnes","52","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2008","2008","tonnes","17","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2009","2009","tonnes","41","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2010","2010","tonnes","45","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2011","2011","tonnes","58","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2012","2012","tonnes","19","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2013","2013","tonnes","98","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2014","2014","tonnes","32","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2015","2015","tonnes","42","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2016","2016","tonnes","29","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2017","2017","tonnes","20","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2018","2018","tonnes","14","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","531","Cherries","2019","2019","tonnes","43","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2001","2001","tonnes","2149","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2002","2002","tonnes","2214","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2003","2003","tonnes","1337","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2004","2004","tonnes","4177","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2005","2005","tonnes","6229","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2006","2006","tonnes","6576","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2007","2007","tonnes","8331","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2008","2008","tonnes","7026","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2009","2009","tonnes","9262","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2010","2010","tonnes","6756","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2011","2011","tonnes","20211","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2012","2012","tonnes","26618","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2013","2013","tonnes","13828","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","31813","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","14710","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","25244","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","24415","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","34445","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","661","Cocoa, beans","2019","2019","tonnes","26889","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2001","2001","tonnes","21","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2002","2002","tonnes","12","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2003","2003","tonnes","15","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2004","2004","tonnes","31","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2005","2005","tonnes","6","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2006","2006","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2007","2007","tonnes","13","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2008","2008","tonnes","116","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2009","2009","tonnes","640","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2010","2010","tonnes","345","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2011","2011","tonnes","426","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2012","2012","tonnes","226","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2013","2013","tonnes","69","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","85","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","4412","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","17","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","94","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","82","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","661","Cocoa, beans","2019","2019","tonnes","61","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2001","2001","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2002","2002","tonnes","15","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2003","2003","tonnes","19","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2004","2004","tonnes","1085","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2005","2005","tonnes","58","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2006","2006","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2007","2007","tonnes","2","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2008","2008","tonnes","4","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2009","2009","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2010","2010","tonnes","6","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2011","2011","tonnes","46","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2012","2012","tonnes","30","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2013","2013","tonnes","39","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2014","2014","tonnes","2","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2017","2017","tonnes","126","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2018","2018","tonnes","84","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","249","Coconuts","2019","2019","tonnes","26","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2001","2001","tonnes","439","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2002","2002","tonnes","1188","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2003","2003","tonnes","1402","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2004","2004","tonnes","2316","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2005","2005","tonnes","2690","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2006","2006","tonnes","2424","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2007","2007","tonnes","6932","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2008","2008","tonnes","16609","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2009","2009","tonnes","25401","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2010","2010","tonnes","31559","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2011","2011","tonnes","48446","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2012","2012","tonnes","62841","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2013","2013","tonnes","72539","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2014","2014","tonnes","62445","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2015","2015","tonnes","70659","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2016","2016","tonnes","120655","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2017","2017","tonnes","69553","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2018","2018","tonnes","62469","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","249","Coconuts","2019","2019","tonnes","52950","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2001","2001","tonnes","244367","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2002","2002","tonnes","171523","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2003","2003","tonnes","193755","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2004","2004","tonnes","247875","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2005","2005","tonnes","240399","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2006","2006","tonnes","286317","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2007","2007","tonnes","253341","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2008","2008","tonnes","230926","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2009","2009","tonnes","298423","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2010","2010","tonnes","193467","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2011","2011","tonnes","256295","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2012","2012","tonnes","247300","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2013","2013","tonnes","311575","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2014","2014","tonnes","337208","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2015","2015","tonnes","314477","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2016","2016","tonnes","350022","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2017","2017","tonnes","373506","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2018","2018","tonnes","414619","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","577","Dates","2019","2019","tonnes","281961","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2001","2001","tonnes","53","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2002","2002","tonnes","10","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2003","2003","tonnes","89","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2004","2004","tonnes","161","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2005","2005","tonnes","383","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2006","2006","tonnes","180","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2007","2007","tonnes","284","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2008","2008","tonnes","1303","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2009","2009","tonnes","1769","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2010","2010","tonnes","3515","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2011","2011","tonnes","627","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2012","2012","tonnes","442","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2013","2013","tonnes","531","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2014","2014","tonnes","484","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2015","2015","tonnes","330","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2016","2016","tonnes","943","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2017","2017","tonnes","436","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2018","2018","tonnes","1627","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","577","Dates","2019","2019","tonnes","2933","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2001","2001","tonnes","","M","Data not available"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2002","2002","tonnes","","M","Data not available"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2003","2003","tonnes","","M","Data not available"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2004","2004","tonnes","","M","Data not available"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2005","2005","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2006","2006","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2007","2007","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2008","2008","tonnes","1","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2009","2009","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2010","2010","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2011","2011","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2012","2012","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2013","2013","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","399","Eggplants (aubergines)","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2001","2001","tonnes","25","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2002","2002","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2003","2003","tonnes","630","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2004","2004","tonnes","670","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2005","2005","tonnes","155","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2006","2006","tonnes","1902","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2007","2007","tonnes","338","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2008","2008","tonnes","29","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2009","2009","tonnes","174","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2010","2010","tonnes","149","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2011","2011","tonnes","166","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2012","2012","tonnes","275","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2013","2013","tonnes","126","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2014","2014","tonnes","1838","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2015","2015","tonnes","49","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2016","2016","tonnes","11","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2017","2017","tonnes","78","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2018","2018","tonnes","29","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","399","Eggplants (aubergines)","2019","2019","tonnes","14","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2001","2001","tonnes","17","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2002","2002","tonnes","128","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2003","2003","tonnes","98","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2004","2004","tonnes","47","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2005","2005","tonnes","62","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2006","2006","tonnes","30","","Official data"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2007","2007","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2008","2008","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2009","2009","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2010","2010","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2011","2011","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2012","2012","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5610","Import Quantity","38","Flour, rice","2013","2013","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2001","2001","tonnes","11747","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2002","2002","tonnes","3102","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2003","2003","tonnes","4900","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2004","2004","tonnes","6592","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2005","2005","tonnes","7002","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2006","2006","tonnes","9019","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2007","2007","tonnes","10732","","Official data"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2008","2008","tonnes","0","*","Unofficial figure"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2009","2009","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2010","2010","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2011","2011","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2012","2012","tonnes","0","F","FAO estimate"
"TCL","Crops and livestock products","100","India","5910","Export Quantity","38","Flour, rice","2013","2013","tonnes","0","F","FAO estimate"
